armyPerception,civilianPerception,myWorld,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,3
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,2
3.11650390625,2.8924804687499996,0,0.3603515625,1.5907226562499999,10,100,10,11
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,6
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,2
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,7
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,17
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,12
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,5
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,18
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,2
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,10
3.11650390625,2.8924804687499996,0,0.3603515625,1.5907226562499999,10,100,10,2
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,7
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,10
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,7
3.11650390625,2.8924804687499996,0,0.3603515625,1.5907226562499999,10,100,10,8
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,6
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,9
3.11650390625,2.8924804687499996,0,0.3603515625,1.5907226562499999,10,100,10,13
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,27
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,7
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,15
3.11650390625,2.8924804687499996,0,0.3603515625,1.5907226562499999,10,100,10,5
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,3
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,4
3.11650390625,2.8924804687499996,0,0.3603515625,1.5907226562499999,10,100,10,5
3.11650390625,2.8924804687499996,2,0.3603515625,1.5907226562499999,10,100,10,3
3.11650390625,2.8924804687499996,1,0.3603515625,1.5907226562499999,10,100,10,8
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,23
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,22
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,11
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,7
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,5
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,3
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,7
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,7
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,3
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,10
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,6
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,19
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,22
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,4
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,9
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,12
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,31
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,7
1.95400390625,2.50498046875,0,0.4853515625,2.75322265625,10,100,10,3
1.95400390625,2.50498046875,1,0.4853515625,2.75322265625,10,100,10,13
1.95400390625,2.50498046875,2,0.4853515625,2.75322265625,10,100,10,6
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,1
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,4
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,3
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,9
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,3
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,3
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,5
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,1
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,3
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,7
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,1
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,1
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,3
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,1
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,1
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,0
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,4
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,0
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,3
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,4
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,5
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,7
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,2
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,4
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,7
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,2
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,6
3.50400390625,4.05498046875,0,0.9853515625,4.30322265625,10,100,10,4
3.50400390625,4.05498046875,1,0.9853515625,4.30322265625,10,100,10,4
3.50400390625,4.05498046875,2,0.9853515625,4.30322265625,10,100,10,2
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,5
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,16
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,9
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,34
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,2
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,7
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,5
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,9
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,27
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,13
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,7
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,3
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,12
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,12
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,17
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,4
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,21
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,15
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,4
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,8
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,13
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,9
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,12
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,6
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,15
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,11
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,19
2.72900390625,3.27998046875,0,0.2353515625,1.9782226562499998,10,100,10,4
2.72900390625,3.27998046875,1,0.2353515625,1.9782226562499998,10,100,10,8
2.72900390625,3.27998046875,2,0.2353515625,1.9782226562499998,10,100,10,29
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,2
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,16
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,26
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,0
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,6
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,6
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,19
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,8
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,4
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,2
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,5
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,7
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,1
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,4
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,14
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,5
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,4
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,8
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,7
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,7
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,0
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,9
4.27900390625,1.72998046875,0,0.7353515625,3.52822265625,10,100,10,13
4.27900390625,1.72998046875,1,0.7353515625,3.52822265625,10,100,10,5
4.27900390625,1.72998046875,2,0.7353515625,3.52822265625,10,100,10,15
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,1
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,4
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,7
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,31
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,5
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,6
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,10
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,4
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,7
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,9
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,4
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,1
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,13
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,7
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,18
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,32
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,22
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,3
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,9
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,7
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,12
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,6
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,13
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,3
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,17
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,1
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,12
2.63212890625,1.63310546875,0,0.2666015625,2.26884765625,10,100,10,15
2.63212890625,1.63310546875,1,0.2666015625,2.26884765625,10,100,10,24
2.63212890625,1.63310546875,2,0.2666015625,2.26884765625,10,100,10,28
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,5
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,21
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,4
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,5
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,1
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,9
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,8
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,28
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,6
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,6
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,12
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,4
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,10
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,6
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,6
4.18212890625,3.18310546875,0,0.7666015625,3.81884765625,10,100,10,1
4.18212890625,3.18310546875,1,0.7666015625,3.81884765625,10,100,10,8
4.18212890625,3.18310546875,2,0.7666015625,3.81884765625,10,100,10,9
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,3
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,15
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,13
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,36
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,13
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,6
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,4
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,10
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,29
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,21
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,16
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,6
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,28
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,16
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,6
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,29
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,14
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,5
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,36
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,5
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,8
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,14
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,31
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,4
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,15
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,19
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,5
1.8571289062499998,3.95810546875,0,0.0166015625,1.4938476562499998,10,100,10,11
1.8571289062499998,3.95810546875,1,0.0166015625,1.4938476562499998,10,100,10,18
1.8571289062499998,3.95810546875,2,0.0166015625,1.4938476562499998,10,100,10,20
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,4
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,30
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,8
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,4
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,5
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,17
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,4
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,4
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,4
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,11
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,10
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,12
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,2
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,5
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,6
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,14
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,8
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,5
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,2
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,11
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,20
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,6
3.40712890625,2.4081054687499996,0,0.5166015625,3.0438476562499996,10,100,10,12
3.40712890625,2.4081054687499996,1,0.5166015625,3.0438476562499996,10,100,10,9
3.40712890625,2.4081054687499996,2,0.5166015625,3.0438476562499996,10,100,10,9
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,11
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,5
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,15
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,16
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,2
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,1
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,9
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,6
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,11
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,55
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,8
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,1
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,16
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,29
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,21
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,14
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,11
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,7
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,15
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,4
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,12
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,8
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,13
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,5
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,15
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,11
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,19
1.4696289062499999,2.79560546875,0,0.6416015625,4.20634765625,10,100,10,4
1.4696289062499999,2.79560546875,1,0.6416015625,4.20634765625,10,100,10,9
1.4696289062499999,2.79560546875,2,0.6416015625,4.20634765625,10,100,10,16
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,5
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,9
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,15
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,19
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,11
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,16
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,2
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,11
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,18
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,16
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,4
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,4
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,10
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,5
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,8
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,25
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,9
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,3
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,8
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,2
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,16
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,6
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,18
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,6
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,23
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,12
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,11
3.01962890625,4.34560546875,0,0.1416015625,2.65634765625,10,100,10,1
3.01962890625,4.34560546875,1,0.1416015625,2.65634765625,10,100,10,5
3.01962890625,4.34560546875,2,0.1416015625,2.65634765625,10,100,10,15
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,3
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,4
2.24462890625,3.57060546875,2,0.8916015625,3.43134765625,10,100,10,7
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,7
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,4
2.24462890625,3.57060546875,2,0.8916015625,3.43134765625,10,100,10,3
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,3
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,2
2.24462890625,3.57060546875,2,0.8916015625,3.43134765625,10,100,10,6
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,8
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,5
2.24462890625,3.57060546875,2,0.8916015625,3.43134765625,10,100,10,3
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,8
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,7
2.24462890625,3.57060546875,2,0.8916015625,3.43134765625,10,100,10,1
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,3
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,5
2.24462890625,3.57060546875,2,0.8916015625,3.43134765625,10,100,10,9
2.24462890625,3.57060546875,0,0.8916015625,3.43134765625,10,100,10,5
2.24462890625,3.57060546875,1,0.8916015625,3.43134765625,10,100,10,3
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,11
3.98837890625,3.76435546875,0,0.3291015625,3.23759765625,10,100,10,2
3.98837890625,3.76435546875,1,0.3291015625,3.23759765625,10,100,10,4
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,1
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,13
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,8
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,22
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,4
3.98837890625,3.76435546875,1,0.3291015625,3.23759765625,10,100,10,8
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,12
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,9
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,7
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,9
3.98837890625,3.76435546875,0,0.3291015625,3.23759765625,10,100,10,14
