armyPerception,civilianPerception,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,4
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,2
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,3
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,1
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,10
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,11
1.9630859374999998,3.9005859375,0.712890625,1.6240234375,10,100,10,8
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,3
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,2
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,3
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,6
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,0
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,9
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,3
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,7
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,3
3.5130859375,2.3505859375,0.212890625,3.1740234375,10,100,10,8
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,6
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,16
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,11
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,13
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,24
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,12
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,5
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,6
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,24
1.5755859374999999,2.7380859375,0.087890625,4.3365234375,10,100,10,7
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,3
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,6
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,5
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,2
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,0
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,3
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,6
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,7
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,6
3.1255859375,4.2880859375,0.587890625,2.7865234374999996,10,100,10,5
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,3
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,8
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,2
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,18
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,4
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,14
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,3
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,8
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,7
2.3505859375,3.5130859375,0.337890625,3.5615234375,10,100,10,8
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,3
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,7
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,10
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,1
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,13
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,3
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,5
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,6
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,8
3.9005859375,1.9630859374999998,0.837890625,2.0115234375,10,100,10,13
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,8
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,6
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,4
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,10
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,5
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,5
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,3
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,13
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,16
2.1568359375,2.1568359375,0.525390625,3.3677734375,10,100,10,6
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,11
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,1
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,6
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,14
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,7
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,4
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,15
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,9
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,7
3.7068359375,3.7068359375,0.025390625,1.8177734374999999,10,100,10,12
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,3
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,2
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,1
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,2
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,15
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,4
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,4
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,4
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,3
2.9318359375,4.4818359375,0.775390625,4.1427734375,10,100,10,4
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,2
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,6
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,2
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,1
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,5
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,3
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,8
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,10
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,8
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,4
4.4818359375,2.9318359375,0.275390625,2.5927734375,10,100,10,4
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,5
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,12
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,5
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,6
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,10
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,4
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,26
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,8
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,2
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,1
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,1
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,5
2.5443359374999996,2.5443359374999996,0.400390625,1.4302734375,10,100,10,6
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,3
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,3
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,1
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,4
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,4
4.0943359375,4.0943359375,0.900390625,2.9802734375,10,100,10,8
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,10
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,10
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,16
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,15
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,8
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,7
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,7
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,17
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,7
1.7693359375,3.3193359375,0.150390625,2.2052734375,10,100,10,6
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,3
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,6
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,6
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,0
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,10
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,3
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,2
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,9
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,6
3.3193359375,1.7693359375,0.650390625,3.7552734375,10,100,10,7
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,11
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,14
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,5
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,14
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,11
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,12
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,11
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,32
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,9
1.6724609375,1.6724609375,0.369140625,1.9146484375,10,100,10,19
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,3
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,3
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,2
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,0
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,4
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,4
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,5
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,7
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,3
3.2224609375,3.2224609375,0.869140625,3.4646484375,10,100,10,3
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,4
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,5
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,6
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,6
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,4
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,4
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,1
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,3
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,13
2.4474609375,3.9974609375,0.119140625,2.6896484375,10,100,10,27
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,7
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,14
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,2
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,0
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,12
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,4
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,6
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,3
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,6
3.9974609375,2.4474609375,0.619140625,4.2396484375,10,100,10,8
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,4
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,3
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,3
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,3
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,3
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,3
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,2
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,9
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,4
2.8349609375,2.8349609375,0.744140625,3.0771484375,10,100,10,4
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,5
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,8
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,3
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,3
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,4
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,3
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,6
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,3
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,4
4.3849609375,4.3849609375,0.244140625,1.5271484375,10,100,10,9
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,1
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,6
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,1
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,2
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,7
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,4
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,3
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,9
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,6
2.0599609375,3.6099609375,0.994140625,3.8521484375,10,100,10,5
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,7
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,14
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,6
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,0
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,9
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,4
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,6
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,4
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,13
3.6099609375,2.0599609375,0.494140625,2.3021484375,10,100,10,5
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,19
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,10
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,19
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,4
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,4
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,7
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,3
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,11
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,9
1.4999023437499999,2.28095703125,0.7724609375,4.06708984375,10,100,10,6
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,9
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,6
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,4
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,2
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,5
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,6
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,9
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,9
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,20
3.04990234375,3.83095703125,0.2724609375,2.51708984375,10,100,10,13
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,8
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,6
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,5
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,10
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,1
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,4
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,5
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,6
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,22
2.27490234375,3.05595703125,0.5224609375,3.29208984375,10,100,10,7
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,7
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,5
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,12
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,6
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,6
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,4
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,5
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,14
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,2
3.82490234375,1.50595703125,0.0224609375,1.7420898437499999,10,100,10,15
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,14
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,11
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,35
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,19
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,11
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,4
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,5
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,9
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,11
1.45146484375,1.5543945312499998,0.4443359375,2.17802734375,10,100,10,11
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,5
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,2
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,6
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,1
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,6
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,3
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,3
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,1
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,3
3.00146484375,3.1043945312499996,0.9443359375,3.72802734375,10,100,10,3
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,30
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,11
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,12
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,7
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,9
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,6
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,14
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,17
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,18
2.22646484375,3.87939453125,0.1943359375,1.4030273437499998,10,100,10,25
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,2
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,7
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,1
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,2
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,19
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,3
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,4
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,5
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,3
3.77646484375,2.32939453125,0.6943359375,2.9530273437499996,10,100,10,1
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,4
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,13
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,3
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,13
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,8
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,7
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,9
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,5
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,15
2.61396484375,2.71689453125,0.5693359375,4.11552734375,10,100,10,9
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,3
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,11
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,13
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,7
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,4
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,3
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,2
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,11
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,16
4.16396484375,4.26689453125,0.0693359375,2.56552734375,10,100,10,14
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,4
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,6
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,6
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,3
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,15
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,4
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,1
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,7
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,7
1.83896484375,3.49189453125,0.8193359375,3.34052734375,10,100,10,6
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,4
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,6
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,5
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,5
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,8
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,3
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,9
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,6
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,7
3.38896484375,1.94189453125,0.3193359375,1.79052734375,10,100,10,17
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,3
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,6
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,3
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,14
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,4
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,16
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,8
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,9
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,11
2.42021484375,2.13564453125,0.0068359375,3.53427734375,10,100,10,8
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,2
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,7
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,5
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,0
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,3
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,3
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,1
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,7
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,2
3.97021484375,3.68564453125,0.5068359375,1.98427734375,10,100,10,2
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,4
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,5
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,13
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,3
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,10
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,5
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,6
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,12
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,19
1.6452148437499998,4.46064453125,0.2568359375,4.30927734375,10,100,10,20
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,4
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,2
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,1
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,5
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,4
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,3
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,3
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,9
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,20
3.1952148437499996,2.91064453125,0.7568359375,2.75927734375,10,100,10,15
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,4
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,6
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,7
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,5
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,10
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,4
2.03271484375,2.52314453125,0.8818359375,1.59677734375,10,100,10,4
